Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,南北,群力新区,低楼层,海富第五大道,24,1.02104E+11,4室2厅,370,道里,其他,214,否,否,17290
板楼,南东北,群力新区,低楼层,玫瑰湾小区东区,30,1.02104E+11,4室2厅,368.5,道里,精装,246,否,否,14980
板楼,南北,南岗会展商圈,低楼层,金色莱茵,20,1.02102E+11,3室2厅,368,道外,精装,263.8,否,否,13948
板楼,南北,南岗会展商圈,高楼层,汉水路,6,1.02102E+11,1室0厅,368,香坊,其他,345,否,否,10667
板塔结合,南北西,兆麟校,高楼层,景江名苑,30,1.02103E+11,3室2厅,367,道外,简装,199,否,否,18443
板楼,南北,万达商圈,高楼层,陽光2000,16,1.02104E+11,4室3厅,366,南岗,其他,316.3,否,否,11573
板塔结合,东南西,爱建,中楼层,上实盛世江南,30,1.02103E+11,3室1厅,365,道里,其他,174,否,否,20978
板楼,南北,省医院商圈,高楼层,四季上东一期,30,1.02104E+11,3室1厅,365,香坊,精装,175.6,否,否,20788
板楼,南北,群力新区,高楼层,盛和世纪,30,1.02103E+11,3室2厅,365,道里,精装,180,否,否,20278
板楼,南北,哈西商圈,低楼层,辰能·溪树庭院南区,17,1.02104E+11,4室2厅,365,南岗,精装,181.7,是,否,20083
板塔结合,南北,兆麟校,中楼层,东升江畔,33,1.02103E+11,3室2厅,365,道外,精装,190,否,否,19211
板楼,南北,群力新区,低楼层,盛和天下,29,1.02104E+11,3室2厅,364,道里,其他,182,否,否,20000
暂无数据,南北,哈西商圈,低楼层,哈平路,3,1.02104E+11,3室2厅,360,香坊,精装,159.2,否,否,22614
板楼,南北,群力新区,低楼层,汇锦庄园,30,1.02104E+11,3室2厅,360,道里,其他,160.7,否,否,22404
板楼,南北,哈西商圈,高楼层,万达华府C区,31,1.02104E+11,3室2厅,360,南岗,精装,164,否,否,21952
板楼,南北,群力新区,高楼层,群力观江国际,28,1.02103E+11,3室2厅,360,道里,其他,171,否,否,21053
板塔结合,南北,南马校,中楼层,宝宇荣耀上城,8,1.02104E+11,4室2厅,360,道外,精装,183,否,否,19673
板楼,南北,哈西商圈,中楼层,辰能溪树庭院,15,1.02103E+11,3室1厅,360,南岗,其他,183.2,否,否,19653
板楼,南北东,群力新区,高楼层,翠湖澜园,30,1.02103E+11,4室2厅,360,道里,其他,191,否,否,18849
板楼,南北,工农大街,中楼层,玫瑰湾小区西区,18,1.02102E+11,4室2厅,360,道里,精装,199,否,否,18091
板楼,南北,兆麟校,低楼层,宝宇天邑澜湾,43,1.02102E+11,3室2厅,360,道外,精装,202,否,否,17822
板楼,南北,群力新区,低楼层,群力新城北区,28,1.02104E+11,4室2厅,360,道里,其他,203.7,否,否,17669
板楼,南北,群力新区,低楼层,玫瑰湾小区东区,30,1.02103E+11,4室2厅,360,道里,其他,246.6,否,否,14599
板楼,南北,万达商圈,高楼层,宏景天地,32,1.02102E+11,4室2厅,360,南岗,简装,335,否,否,10747
板塔结合,东西,新发小区大润发,高楼层,恒润嘉园,16,1.02101E+11,4室1厅,360,南岗,简装,338.9,是,否,10622
板楼,南北,复华校国展工大附中,地下室,复华小区北区,0,1.02103E+11,2室1厅,360,南岗,其他,358.8,是,否,10034
板楼,南北,群力新区,低楼层,群力观江国际,30,1.02104E+11,3室2厅,358,道里,其他,165,否,否,21697
板楼,南北,群力新区,中楼层,恒盛豪庭,32,1.02102E+11,4室2厅,358,道里,精装,189.7,否,否,18872
板楼,北南,群力新区,低楼层,金安·向日葵,30,1.02103E+11,4室2厅,356,道里,其他,163.1,否,否,21830
板楼,南北,群力新区,低楼层,外滩首府,22,1.02104E+11,3室2厅,355,道里,其他,154,否,否,23052
板塔结合,南北,哈西商圈,高楼层,巴黎第五区,11,1.02103E+11,4室2厅,355,南岗,精装,264,否,否,13447
板楼,南北,哈西商圈,低楼层,辰能溪树庭院,11,1.02104E+11,2室2厅,350,南岗,其他,130,是,否,26924
板楼,南北,群力新区,中楼层,招商贝肯山三期,7,1.02104E+11,4室2厅,350,道里,其他,139,否,否,25180
板楼,南北,群力新区,中楼层,恒祥空间,29,1.02104E+11,3室2厅,350,道里,其他,142,否,否,24648
板楼,南北,哈西商圈,低楼层,辰能溪树庭院,15,1.02101E+11,3室2厅,350,南岗,精装,147.1,否,否,23791
板楼,南北,群力新区,高楼层,恒大天地人和,6,1.02104E+11,3室1厅,350,道里,其他,158,否,否,22152
板楼,东南北,群力新区,高楼层,盛和世纪,32,1.02102E+11,3室2厅,350,道里,毛坯,164,否,否,21342
板楼,东南北,哈西商圈,低楼层,西典家园南区,17,1.02103E+11,5室2厅,350,南岗,其他,169,是,否,20711
板楼,南北,哈西商圈,中楼层,辰能溪树庭院,11,1.02104E+11,3室2厅,350,南岗,其他,170,是,否,20589
板楼,东南北,哈西商圈,中楼层,辰能溪树庭院,11,1.02104E+11,3室2厅,350,南岗,其他,172.2,是,否,20326
板塔结合,南北,群力新区,低楼层,富力江湾新城,30,1.02104E+11,3室2厅,350,道里,精装,174.8,否,否,20023
板楼,南北,群力新区,高楼层,海富第五大道,9,1.02104E+11,3室2厅,350,道里,精装,178,否,否,19663
板楼,南北,群力新区,低楼层,招商贝肯山,25,1.02102E+11,3室2厅,350,道里,精装,178.3,否,否,19635
板楼,东南西,兆麟校,高楼层,东升江畔,33,1.02103E+11,3室2厅,350,道外,简装,184.9,否,否,18930
板楼,西南,花园铁岭继红校,中楼层,铁岭街,7,1.02104E+11,5室1厅,350,南岗,精装,189.3,是,否,18487
板楼,南北,群力新区,中楼层,海富第五大道,24,1.02104E+11,3室2厅,350,道里,其他,191,否,否,18325
板楼,南北,工农大街,中楼层,上和园著,32,1.02102E+11,3室2厅,350,道里,精装,195,否,否,17949
板楼,南北,工农大街,高楼层,天昊百年俪景,32,1.02104E+11,4室2厅,350,道里,其他,240,否,否,14584
塔楼,东南,兆麟校,中楼层,奥丽维亚公寓,24,1.02102E+11,3室2厅,350,道里,简装,250,否,否,14000
板塔结合,南北,南岗会展商圈,高楼层,冬奥村·二期,26,1.02102E+11,4室2厅,350,道外,精装,258,否,否,13566
板塔结合,南北,船舶军工,中楼层,文化家园,24,1.02102E+11,3室1厅,350,南岗,简装,274,否,否,12774
板楼,东南西,万达商圈,低楼层,帝景,30,1.02102E+11,4室2厅,350,南岗,毛坯,279.5,否,否,12522
板楼,南北,南岗会展商圈,中楼层,金色莱茵,20,1.02104E+11,3室2厅,350,道外,精装,280,否,否,12500
板楼,南北,西大桥商圈,中楼层,欧洲新城,34,1.02103E+11,4室2厅,350,道里,精装,328.6,否,否,10650
暂无数据,南北,万达商圈,低楼层,赣水路,4,1.02104E+11,6室3厅,350,香坊,其他,338.7,否,否,10335
板楼,东西,安埠商圈,低楼层,安埠小区北区,1,1.02104E+11,1室1厅,350,香坊,简装,397,否,否,8817
板塔结合,南北,儿童公园,中楼层,红军街,36,1.02101E+11,3室1厅,348,南岗,精装,153,是,否,22746
板楼,南北,群力新区,中楼层,恒大天地人和,6,1.02104E+11,3室1厅,348,道里,其他,172.2,否,否,20210
板楼,南北,工农大街,低楼层,天昊百年俪景,32,1.02103E+11,5室2厅,348,道里,其他,240,否,否,14500
板楼,南北,群力新区,高楼层,海富第五大道,7,1.02102E+11,3室1厅,346,道里,精装,148.9,否,否,23241
板楼,南北,群力新区,高楼层,盛和世纪,32,1.02104E+11,3室2厅,345,道里,其他,168.4,否,否,20485
板楼,南北,群力新区,高楼层,汇锦庄园,31,1.02104E+11,3室2厅,345,道里,精装,170,否,否,20295
板楼,南北,群力新区,低楼层,翠湖澜园,30,1.02103E+11,4室2厅,345,道里,其他,191,否,否,18063
板楼,南西北,工农大街,高楼层,玫瑰湾小区西区,17,1.02102E+11,4室2厅,345,道里,简装,194.3,否,否,17754
板楼,南北,群力新区,高楼层,翠湖天地璞园,30,1.02104E+11,4室2厅,342,道里,其他,190.1,否,否,17986
板楼,南北,兆麟校,低楼层,宝宇天邑澜山,39,1.02103E+11,3室2厅,340,道外,精装,154,否,否,22078
板楼,南北,群力新区,中楼层,保利城,33,1.02103E+11,3室2厅,340,道里,其他,166,否,否,20482
板塔结合,东南,爱建,高楼层,上实盛世江南,30,1.02104E+11,3室2厅,340,道里,精装,174.8,否,否,19451
暂无数据,南北,平房商圈,低楼层,碧桂园欧洲城,1,1.02103E+11,4室1厅,340,平房,其他,229.3,否,否,14828
板楼,南北,工农大街,高楼层,天昊百年俪景,32,1.02103E+11,5室2厅,340,道里,精装,242.2,否,否,14040
板楼,南北,松北世贸大道,下叠,保利水韵长滩一期,4,1.02104E+11,3室2厅,340,松北,精装,248,否,否,13710
板楼,东西,万达商圈,高楼层,帝景,30,1.02103E+11,4室2厅,340,南岗,其他,281,否,否,12099
板楼,东南,龙塔,高楼层,金源花园,23,1.02104E+11,5室2厅,340,南岗,精装,340,否,否,10000
板楼,南北,群力新区,高楼层,翠湖天地翠园,29,1.02103E+11,3室2厅,338,道里,精装,169.2,否,否,19977
板塔结合,南北,南马校,中楼层,宝宇荣耀上城,13,1.02104E+11,3室2厅,335,道外,精装,158,否,否,21203
板楼,南北,群力新区,高楼层,保利城,33,1.02103E+11,3室2厅,335,道里,其他,167,否,否,20060
板塔结合,南北,哈西商圈,中楼层,南郡·香醍雅诺,14,1.02104E+11,4室2厅,332,南岗,精装,180,否,否,18445
板楼,南北,群力新区,中楼层,招商贝肯山二期,7,1.02104E+11,4室2厅,330,道里,其他,143,否,否,23077
板楼,南北,群力新区,中楼层,招商贝肯山三期,8,1.02103E+11,4室2厅,330,道里,其他,148,否,否,22298
板楼,西,花园铁岭继红校,低楼层,恒运大厦,28,1.02103E+11,3室1厅,330,南岗,其他,159,是,否,20755
板楼,南北,群力新区,低楼层,招商贝肯山三期,32,1.02104E+11,4室2厅,330,道里,其他,180,否,否,18334
板塔结合,南西北,哈西商圈,低楼层,悦城,32,1.02102E+11,4室2厅,330,南岗,精装,181,否,否,18233
板楼,南北,群力新区,低楼层,盛和天下,29,1.02102E+11,3室2厅,330,道里,简装,184,否,否,17935
板楼,南北,群力新区,高楼层,星光耀广场二期,35,1.02104E+11,3室2厅,330,道里,其他,187,否,否,17648
板楼,南北,群力新区,中楼层,群力新城北区,17,1.02103E+11,4室2厅,330,道里,毛坯,187,否,否,17648
板楼,东西北,花园铁岭继红校,中楼层,友联小区,30,1.02104E+11,3室2厅,330,南岗,其他,189.2,是,否,17441
板楼,南北,群力新区,低楼层,群力新城北区,17,1.02104E+11,4室2厅,330,道里,其他,191,否,否,17278
板楼,南北,群力新区,高楼层,星光耀广场,29,1.02103E+11,3室2厅,330,道里,其他,195.4,否,否,16889
塔楼,南北,兆麟校,高楼层,奥丽维亚公寓,24,1.02102E+11,3室2厅,330,道里,精装,211.2,否,否,15625
板楼,南北,先锋路商圈,低楼层,嵩山小区,6,1.02104E+11,3室2厅,330,道外,其他,308,否,否,10715
板楼,南北,龙塔,中楼层,吉星小区,5,1.02103E+11,5室2厅,330,南岗,简装,330,否,否,10000
板楼,东西,安埠商圈,低楼层,安埠小区北区,1,1.02102E+11,16室3厅,330,香坊,简装,435.1,否,否,7584
板楼,南北,兆麟校,高楼层,东升江畔,33,1.02103E+11,3室2厅,329.5,道外,其他,189,否,否,17434
板楼,南北,群力新区,中楼层,恒盛豪庭,27,1.02104E+11,3室2厅,328,道里,其他,177,否,否,18532
板楼,南北,群力新区,高楼层,星光耀广场二期,29,1.02104E+11,3室2厅,328,道里,其他,189.9,否,否,17270
塔楼,东南,兆麟校,中楼层,都市胜景,28,1.02103E+11,3室2厅,328,道里,精装,202,否,否,16238
板楼,南北,船舶军工,中楼层,永平小区,7,1.02103E+11,5室1厅,328,道外,简装,289,是,否,11350
板楼,北西南,景阳商城南极市场,低楼层,南极国际,30,1.02103E+11,3室1厅,325,道外,精装,154,否,否,21104
塔楼,西南,儿童公园,高楼层,中山蓝色水岸,30,1.02103E+11,3室2厅,325,南岗,精装,210.8,是,否,15418
板楼,南北,兆麟校,低楼层,宝宇天邑澜山,18,1.02103E+11,2室1厅,320,道外,简装,126,否,否,25397
板楼,南北,省医院商圈,高楼层,四季上东一期,25,1.02103E+11,3室2厅,320,香坊,精装,146,否,否,21918
板楼,南北,群力新区,中楼层,外滩首府,22,1.02103E+11,3室2厅,320,道里,其他,151,否,否,21193
板楼,南北,群力新区,高楼层,盛和世纪,30,1.02104E+11,3室2厅,320,道里,其他,153,否,否,20916
板楼,南北,兆麟校,低楼层,宝宇天邑澜山,39,1.02103E+11,3室1厅,320,道外,精装,158,否,否,20254
板楼,东西,花园铁岭继红校,高楼层,龙兴大厦,20,1.02104E+11,3室1厅,320,南岗,精装,160,是,否,20000
板楼,南北,群力新区,低楼层,汇锦庄园,30,1.02104E+11,3室2厅,320,道里,其他,160,否,否,20000
板楼,南北,哈西商圈,中楼层,辰能溪树庭院,11,1.02104E+11,3室2厅,320,南岗,毛坯,161.9,是,否,19769
板楼,南北,群力新区,中楼层,盛和世纪,30,1.02104E+11,3室2厅,320,道里,精装,165.5,否,否,19336
板楼,南北,群力新区,低楼层,盛和世纪,30,1.02101E+11,3室2厅,320,道里,毛坯,167,否,否,19162
板楼,南北,群力新区,中楼层,中海寰宇天下,34,1.02103E+11,4室2厅,320,道里,其他,176,否,否,18182
板楼,南北,群力新区,低楼层,中海寰宇天下,31,1.02102E+11,4室2厅,320,道里,精装,178,否,否,17978
板塔结合,南北,哈西商圈,低楼层,南郡·香醍雅诺,14,1.02101E+11,4室2厅,320,南岗,简装,185,否,否,17298
板楼,南北,安字片,高楼层,新湖明珠,22,1.02102E+11,4室2厅,320,道里,其他,190,否,否,16843
板楼,北南,省医院商圈,高楼层,丁香园(香坊区),7,1.02103E+11,3室1厅,320,香坊,其他,193,否,否,16581
板楼,南北,南岗会展商圈,低楼层,金色莱茵,20,1.02102E+11,3室2厅,320,道外,精装,206.3,否,否,15510
板楼,南北,南岗会展商圈,高楼层,金色莱茵,20,1.02104E+11,4室2厅,320,道外,精装,207,否,否,15459
板楼,南北,南岗会展商圈,低楼层,公园丽景(南岗区),27,1.02103E+11,3室2厅,320,南岗,简装,226,否,否,14160
板楼,南北,万达商圈,低楼层,名人府邸,7,1.02101E+11,4室2厅,320,南岗,精装,300,否,否,10667
板楼,南北,哈西商圈,高楼层,万达华府C区,31,1.02104E+11,3室1厅,318,南岗,精装,164.4,否,否,19341
板塔结合,南北,南马校,中楼层,宝宇荣耀上城,31,1.02101E+11,3室2厅,316,道外,精装,175.7,否,否,17981
板塔结合,南东西,爱建,低楼层,梧桐花园,31,1.02102E+11,3室2厅,315,道里,精装,157.5,否,否,19997
板楼,南北西,哈西商圈,中楼层,辰能溪树庭院,11,1.02104E+11,3室2厅,315,南岗,毛坯,175.9,是,否,17908
板楼,南北,群力新区,高楼层,恒盛豪庭,26,1.02103E+11,3室2厅,315,道里,其他,177,否,否,17797
板楼,南北,群力新区,低楼层,群力观江国际,30,1.02102E+11,4室2厅,315,道里,简装,178.7,否,否,17631
板楼,南北,群力新区,中楼层,星光耀广场二期,29,1.02104E+11,3室2厅,315,道里,其他,189.1,否,否,16658
板楼,南北,南岗会展商圈,中楼层,善上居,11,1.02102E+11,4室2厅,315,香坊,精装,189.6,否,否,16615
板楼,南北,兆麟校,低楼层,宝宇天邑澜湾,24,1.02104E+11,2室1厅,310,道外,精装,131,否,否,23665
板楼,南北,省医院商圈,高楼层,四季上东一期,28,1.02104E+11,2室2厅,310,香坊,其他,136,否,否,22795
板楼,南北,省医院商圈,高楼层,四季上东三期,36,1.02103E+11,3室2厅,310,香坊,其他,148,否,否,20946
板楼,东西南,兆麟校,低楼层,宝宇环球港,28,1.02104E+11,3室1厅,310,道外,精装,148,否,否,20946
板楼,南,哈西商圈,高楼层,辰能溪树庭院,11,1.02104E+11,3室1厅,310,南岗,精装,160,否,否,19375
板楼,南北东,群力新区,中楼层,盛和世纪,32,1.02103E+11,3室2厅,310,道里,其他,165,否,否,18788
板楼,东南北,群力新区,中楼层,群力观江国际,30,1.02103E+11,3室1厅,310,道里,其他,170.6,否,否,18168
板楼,南北,群力新区,低楼层,群力新城北区,18,1.02103E+11,3室1厅,310,道里,简装,187,否,否,16578
板楼,南北,群力新区,高楼层,天鹅湾·赫郡,26,1.02104E+11,3室2厅,310,道里,简装,206.9,否,否,14984
板楼,南北,花园铁岭继红校,高楼层,友联小区,30,1.02104E+11,2室1厅,310,南岗,其他,210,是,否,14761
塔楼,南北,爱建,低楼层,锦园,24,1.02102E+11,4室2厅,310,道里,精装,214.9,否,否,14428
板塔结合,南北,南岗会展商圈,中楼层,冬奥村·二期,26,1.02103E+11,5室2厅,310,道外,精装,254,否,否,12206
板楼,南西北,群力新区,中楼层,群力观江国际,28,1.02104E+11,3室2厅,308,道里,精装,162.7,否,否,18931
板楼,南北,群力新区,低楼层,招商贝肯山三期,33,1.02104E+11,4室2厅,308,道里,其他,177,否,否,17402
板楼,南北,省医院商圈,高楼层,四季上东一期,29,1.02104E+11,3室1厅,305,香坊,其他,146.7,否,否,20786
板楼,东西,省医院商圈,中楼层,四季上东第二期,31,1.02102E+11,3室2厅,305,香坊,精装,152,否,否,20066
板楼,南北,群力新区,高楼层,恒盛豪庭,26,1.02102E+11,3室2厅,305,道里,精装,170,否,否,17942
板楼,南北,群力新区,高楼层,招商贝肯山三期,32,1.02103E+11,4室2厅,305,道里,其他,177,否,否,17232
板楼,南北,哈西商圈,低楼层,万达华府C区,31,1.02102E+11,3室2厅,302,南岗,精装,164,否,否,18415
板楼,东西,花园铁岭继红校,高楼层,河渠街,7,1.02102E+11,3室2厅,300,南岗,简装,101.4,是,否,29586
板楼,东,师大附小沙曼小区,低楼层,清滨花园,44,1.02104E+11,2室1厅,300,南岗,精装,125.8,否,否,23848
板楼,南北,兆麟校,中楼层,宝宇天邑澜湾,31,1.02104E+11,2室2厅,300,道外,简装,127,否,否,23623
板楼,南北,群力新区,中楼层,招商贝肯山,7,1.02102E+11,3室2厅,300,道里,精装,127.3,否,否,23567
板楼,南北,群力新区,中楼层,天鹅湾·赫郡,6,1.02102E+11,3室2厅,300,道里,精装,144.5,否,否,20762
板楼,南北,群力新区,高楼层,外滩首府,17,1.02104E+11,3室1厅,300,道里,其他,145,否,否,20690
板塔结合,南北,团结萧红校哈站北秀宾馆,低楼层,高铁家园,11,1.02103E+11,4室1厅,300,南岗,精装,146,是,否,20548
板楼,南北,群力新区,中楼层,翠湖澜园,30,1.02104E+11,3室2厅,300,道里,毛坯,154,否,否,19481
板塔结合,南北,爱建,高楼层,梧桐花园,31,1.02104E+11,3室1厅,300,道里,精装,159,否,否,18868
板塔结合,南北,南岗会展商圈,高楼层,华鸿国际,35,1.02104E+11,3室2厅,300,道外,其他,178,否,否,16854
