,0,1,2,3,4,5,6,7,8,9,10,11,12,13
284,板楼,南北,阿城商圈,6,金源绿洲,102104119168 ,2室1厅,32.8,阿城区,其他,75,否,否,10933 
285,板楼,南,阿城商圈,7,城建局综合楼,102104121684 ,3室1厅,37,阿城区,其他,111,否,否,12333 
286,板楼,东西,阿城商圈,7,祥泰小区,102104117588 ,2室1厅,21,阿城区,其他,66,否,否,7000 
287,暂无数据,南北,阿城商圈,7,703综合楼,102104119960 ,2室2厅,28,阿城区,其他,106,否,否,9333 
288,板楼,南北,阿城商圈,7,环保局家属楼,102104118278 ,2室2厅,24,阿城区,简装,93,否,否,8000 
289,板楼,南,阿城商圈,7,松纺小区,102104117732 ,1室1厅,24,阿城区,其他,58,否,否,8000 
290,暂无数据,南,阿城商圈,6,百姓花园,102104117592 ,2室1厅,18,阿城区,其他,53,否,否,6000 
291,板楼,南北,阿城商圈,30,金都府邸二期,102104121537 ,2室1厅,47,阿城区,其他,97,否,否,15667 
292,板塔结合,南北东,阿城商圈,31,检察院,102104117703 ,3室1厅,67,阿城区,精装,132,否,否,22333 
293,板塔结合,南北,阿城商圈,7,阿城上京广场商住小区,102104117595 ,2室1厅,21,阿城区,其他,82,否,否,7000 
294,板楼,南北,阿城商圈,7,和平小区(阿城区),102104117674 ,2室1厅,32,阿城区,其他,65,否,否,10667 
295,板楼,东北西,阿城商圈,7,乡企家属楼,102104119888 ,2室1厅,30,阿城区,其他,84,否,否,10000 
296,板楼,西,阿城商圈,25,金都府邸二期,102102964297 ,2室1厅,41,阿城区,其他,84,否,否,13667 
297,暂无数据,南北,阿城商圈,17,龙鑫小区,102104118684 ,3室2厅,71,阿城区,其他,161,否,否,23667 
298,板楼,南北,阿城商圈,7,阿什河乡企楼,102104114552 ,2室1厅,34.8,阿城区,其他,80,否,否,11600 
299,板楼,南,阿城商圈,7,学府小区(阿城区),102104119008 ,2室1厅,32,阿城区,其他,78,否,否,10667 
300,板楼,南,阿城商圈,6,金河铭苑,102104009610 ,2室1厅,45,阿城区,其他,93,否,否,15000 
301,板楼,南北,阿城商圈,7,朝阳小区(阿城区),102104129716 ,2室1厅,19,阿城区,其他,71,否,否,6333 
302,板楼,南北,阿城商圈,6,億達帝景,102104107975 ,2室1厅,42,阿城区,其他,69,否,否,14000 
303,板楼,南,阿城商圈,7,龙涤小区,102103956832 ,2室1厅,7,阿城区,其他,49,否,否,2333 
304,板塔结合,南,阿城商圈,18,达仁悦城,102104123701 ,1室1厅,31,阿城区,其他,52,否,否,10333 
305,暂无数据,南北,阿城商圈,18,金京壹号官邸,102104122728 ,2室1厅,55,阿城区,其他,93,否,否,18333 
306,板楼,南北,阿城商圈,11,海富城,102104121810 ,2室1厅,41.8,阿城区,其他,87,否,否,13933 
307,板楼,北南,阿城商圈,7,和平小区(阿城区),102104124529 ,2室1厅,19.8,阿城区,其他,63,否,否,6600 
308,板楼,南,阿城商圈,17,新龙城·金榜园,102104094394 ,1室1厅,25.8,阿城区,其他,45,否,否,8600 
309,暂无数据,南北,阿城商圈,7,金城小区,102104097900 ,2室1厅,25,阿城区,其他,62,否,否,8333 
310,板楼,南北,阿城商圈,25,阿城恒大城,102104107248 ,3室2厅,93,阿城区,其他,149,否,否,31000 
311,板楼,南北,阿城商圈,32,阿城恒大城,102103352495 ,1室1厅,38,阿城区,其他,54,否,否,12667 
312,板楼,南北,阿城商圈,7,东环嘉园,102103762146 ,2室1厅,27,阿城区,其他,61,否,否,9000 
313,板塔结合,南,阿城商圈,15,万博豪庭,102102888080 ,2室1厅,46.5,阿城区,其他,66,否,否,15500 
314,暂无数据,南,阿城商圈,6,绿波华园,102104037015 ,2室1厅,40,阿城区,简装,63,否,否,13333 
315,板楼,南北,阿城商圈,7,白酒厂家属楼,102104007682 ,2室1厅,23,阿城区,简装,66,否,否,7667 
316,板楼,南北,阿城商圈,28,金都府邸一期,102104083871 ,2室1厅,58,阿城区,其他,130,否,否,19333 
317,暂无数据,南北,阿城商圈,7,高明小区,102104025401 ,3室1厅,40,阿城区,简装,87,否,否,13333 
318,暂无数据,南,阿城商圈,26,金昌国际,102104065492 ,1室1厅,31.5,阿城区,其他,56,否,否,10500 
319,暂无数据,南北,阿城商圈,22,金京壹号官邸,102104096112 ,2室2厅,55,阿城区,精装,107,否,否,18333 
320,暂无数据,南西北,阿城商圈,32,金京赛丽斯,102104092426 ,2室1厅,45,阿城区,毛坯,103,否,否,15000 
321,板楼,南,阿城商圈,7,阿城上京广场商住小区,102104041036 ,2室1厅,29,阿城区,精装,56,否,否,9667 
322,板楼,南北,阿城商圈,7,金上京公馆,102103902993 ,2室1厅,16,阿城区,其他,69,否,否,5333 
323,板楼,南北,阿城商圈,4,锅炉厂住家属楼,102104092466 ,2室1厅,35,阿城区,其他,120,否,否,11667 
324,板塔结合,南北,阿城商圈,7,和平街道家属楼,102104110638 ,3室1厅,45,阿城区,其他,87,否,否,15000 
325,板楼,东西,阿城商圈,7,无线电家属楼,102104115565 ,2室1厅,24.8,阿城区,其他,68,否,否,8267 
326,暂无数据,南,阿城商圈,6,上京华府,102104095902 ,2室1厅,43,阿城区,其他,92,否,否,14333 
327,板楼,南,阿城商圈,7,永泰广小区,102104095020 ,2室1厅,31,阿城区,其他,60,否,否,10333 
328,板楼,南北,阿城商圈,8,北新字母楼,102104092597 ,3室2厅,51.5,阿城区,其他,130,否,否,17167 
329,板塔结合,东西,阿城商圈,7,一中家属楼,102104095000 ,2室1厅,17.8,阿城区,其他,67,否,否,5933 
330,板楼,南,阿城商圈,26,交通家园,102104119467 ,2室1厅,28.3,阿城区,其他,62,否,否,9433 
331,板塔结合,南北,阿城商圈,7,造纸厂家属楼,102104117677 ,3室1厅,27,阿城区,其他,90,否,否,9000 
332,板楼,南北,阿城商圈,7,朝阳小区(阿城区),102104117599 ,3室1厅,34,阿城区,其他,138,否,否,11333 
333,暂无数据,南北,阿城商圈,22,金京壹号官邸,102104118106 ,3室2厅,61.8,阿城区,其他,146,否,否,20600 
334,板楼,南北西,阿城商圈,27,金上京公馆,102104117587 ,2室1厅,45,阿城区,其他,87,否,否,15000 
335,板楼,南北,阿城商圈,7,无线电家属楼,102104118967 ,3室1厅,28,阿城区,其他,84,否,否,9333 
336,板楼,南,阿城商圈,11,绿波华园,102104117723 ,2室1厅,42,阿城区,其他,72,否,否,14000 
337,板楼,南北,阿城商圈,31,鼎源名座,102104121328 ,3室1厅,58.8,阿城区,其他,118,否,否,19600 
338,板楼,南北,阿城商圈,17,金河铭苑,102104118161 ,3室1厅,70,阿城区,其他,121,否,否,23333 
339,板楼,南,阿城商圈,6,上京华府,102104117758 ,1室1厅,23.5,阿城区,其他,54,否,否,7833 
340,板楼,南北,阿城商圈,9,审计局家属楼,102104121509 ,2室1厅,52,阿城区,其他,102,否,否,17333 
341,板楼,南北,阿城商圈,7,金海新区,102104160932 ,2室1厅,24,阿城区,其他,82,否,否,8000 
342,板楼,南北,阿城商圈,17,金都幸福里,102102593276 ,2室1厅,47,阿城区,其他,108,否,否,15667 
343,板楼,南北,阿城商圈,8,诚信花园,102102648971 ,2室2厅,28,阿城区,简装,88,否,否,9333 
344,板楼,南北,阿城商圈,7,无线电家属楼,102104117691 ,2室1厅,14,阿城区,简装,71,否,否,4667 
345,板楼,南,阿城商圈,32,河畔丽景,102104122747 ,1室1厅,18.5,阿城区,简装,46,否,否,6167 
346,板楼,南北,阿城商圈,6,清真寺小区,102104123038 ,2室1厅,20,阿城区,简装,80,否,否,6667 
347,板楼,南北,阿城商圈,32,河畔丽景,102104119447 ,2室2厅,53,阿城区,其他,113,否,否,17667 
348,板楼,南,阿城商圈,7,光华家园,102104136250 ,2室1厅,25,阿城区,简装,50,否,否,8333 
349,板楼,南北,阿城商圈,7,阿城上京广场商住小区,102103986089 ,2室1厅,30,阿城区,其他,84,否,否,10000 
350,板楼,南北,阿城商圈,6,億達帝景,102103929835 ,2室1厅,37,阿城区,其他,62,否,否,12333 
351,板楼,西北,阿城商圈,18,半里花庭,102103687417 ,1室1厅,30,阿城区,其他,67,否,否,10000 
352,板楼,南北,阿城商圈,30,金都府邸一期,102103896838 ,2室1厅,75,阿城区,其他,130,否,否,25000 
353,板楼,南北,阿城商圈,7,北新小区,102103660696 ,2室1厅,20,阿城区,其他,78,否,否,6667 
354,板楼,南北,阿城商圈,7,松纺小区,102103515412 ,2室1厅,29,阿城区,其他,78,否,否,9667 
355,板楼,南北,阿城商圈,25,金都府邸二期,102103004085 ,2室1厅,43.8,阿城区,其他,85,否,否,14600 
356,板楼,南北,阿城商圈,8,和平小区(阿城区),102103056720 ,2室1厅,32,阿城区,其他,80,否,否,10667 
357,板楼,东西,阿城商圈,32,河畔丽景,102103655463 ,2室1厅,54,阿城区,其他,116,否,否,18000 
358,板楼,南北,阿城商圈,6,上京华府,102103252954 ,2室1厅,21.5,阿城区,精装,66,否,否,7167 
359,板楼,南,阿城商圈,7,光华家园,102103328005 ,2室1厅,21,阿城区,其他,50,否,否,7000 
360,暂无数据,南北,阿城商圈,7,北新小区,102103505757 ,2室1厅,12,阿城区,其他,75,否,否,4000 
361,暂无数据,南北,阿城商圈,17,新龙城C2区,102103956477 ,2室1厅,43,阿城区,其他,73,否,否,14333 
362,暂无数据,西,阿城商圈,7,永泰广小区,102103816949 ,2室1厅,15,阿城区,其他,47,否,否,5000 
363,板楼,南北,阿城商圈,7,億達帝景,102103427832 ,2室1厅,17,阿城区,其他,71,否,否,5667 
364,板楼,南北,阿城商圈,27,金上京公馆,102103408613 ,2室2厅,48,阿城区,其他,100,否,否,16000 
365,板楼,东,阿城商圈,7,城建局综合楼,102103669215 ,1室1厅,36,阿城区,其他,28,否,否,12000 
367,板楼,南,阿城商圈,7,光华家园,102100730651 ,2室1厅,38,阿城区,其他,85,否,否,12667 
368,板楼,南北,阿城商圈,25,龙江龙高层,102103695313 ,1室1厅,20,阿城区,其他,40,否,否,6667 
369,板楼,南北,阿城商圈,19,金昌国际,102103253382 ,2室1厅,53,阿城区,其他,96,否,否,17667 
371,板塔结合,南北,阿城商圈,19,祥和轩B区,102104151932 ,2室1厅,68,阿城区,其他,127,否,否,22667 
372,板楼,南,阿城商圈,30,阿城恒大城,102104170468 ,1室1厅,23,阿城区,其他,40,否,否,7667 
373,板楼,东西,阿城商圈,7,三中家属楼,102104146297 ,2室1厅,28,阿城区,其他,67,否,否,9333 
374,暂无数据,南北,阿城商圈,7,上京华府,102104169779 ,2室1厅,31.8,阿城区,其他,66,否,否,10600 
375,暂无数据,南,阿城商圈,17,新龙城C2区,102104157534 ,1室1厅,24.8,阿城区,其他,51,否,否,8267 
376,板楼,南北,阿城商圈,29,万博豪庭,102104170834 ,2室1厅,80,阿城区,其他,111,否,否,26667 
377,板楼,南北,阿城商圈,7,永泰广小区,102104156136 ,2室1厅,20,阿城区,其他,75,否,否,6667 
378,板楼,南北,阿城商圈,7,朝阳小区(阿城区),102104152273 ,3室1厅,59,阿城区,其他,160,否,否,19667 
379,板楼,南北,阿城商圈,5,高明小区,102104168756 ,2室1厅,24.5,阿城区,其他,64,否,否,8167 
380,板楼,南北,阿城商圈,15,铂宇剑桥郡,102104172389 ,2室1厅,50,阿城区,其他,88,否,否,16667 
381,板塔结合,南北,阿城商圈,7,华龙金城,102104159372 ,2室1厅,27,阿城区,其他,75,否,否,9000 
382,板楼,南北,阿城商圈,32,交通家园,102104169670 ,2室1厅,45.8,阿城区,简装,93,否,否,15267 
383,板楼,北南西,阿城商圈,29,金都华府,102104175738 ,2室2厅,65,阿城区,其他,115,否,否,21667 
384,板楼,南北,阿城商圈,32,龙汇小区,102104175283 ,2室2厅,57,阿城区,其他,93,否,否,19000 
385,暂无数据,南北,阿城商圈,22,金京壹号官邸,102104176023 ,2室1厅,59.8,阿城区,其他,100,否,否,19933 
386,板楼,南北西,阿城商圈,32,金京赛丽斯,102104168653 ,2室1厅,57,阿城区,其他,104,否,否,19000 
387,暂无数据,南北,阿城商圈,17,龙鑫小区,102104142368 ,3室2厅,72.5,阿城区,其他,160,否,否,24167 
388,塔楼,南,阿城商圈,30,体东名城,102104174047 ,2室1厅,45,阿城区,其他,82,否,否,15000 
389,板楼,南北,阿城商圈,7,金海小区,102104155003 ,2室1厅,25.5,阿城区,其他,72,否,否,8500 
390,板楼,南北,阿城商圈,8,人大楼,102104157443 ,2室1厅,17,阿城区,其他,61,否,否,5667 
391,暂无数据,南北,阿城商圈,8,八中教师楼,102104177411 ,2室1厅,38,阿城区,其他,102,否,否,12667 
392,板楼,南,阿城商圈,7,中荣金水国际花园A区,102104172279 ,2室1厅,22.5,阿城区,其他,50,否,否,7500 
393,板楼,南,阿城商圈,28,金上京二号公馆,102104172780 ,1室1厅,35.8,阿城区,其他,77,否,否,11933 
394,板楼,南北,阿城商圈,17,交通家园,102104160856 ,2室1厅,57,阿城区,其他,113,否,否,19000 
395,板楼,东西,阿城商圈,7,朝阳小区(阿城区),102104157578 ,2室1厅,17.8,阿城区,其他,54,否,否,5933 
396,板楼,南北,阿城商圈,7,诚信花园,102104149089 ,2室1厅,24.8,阿城区,其他,59,否,否,8267 
397,板楼,南北,阿城商圈,18,龙汇小区,102104174809 ,2室1厅,63.5,阿城区,其他,108,否,否,21167 
398,板楼,南北,阿城商圈,6,海富城,102104151978 ,2室1厅,35.8,阿城区,其他,68,否,否,11933 
399,暂无数据,南,阿城商圈,18,金都首府,102104173416 ,2室1厅,39.8,阿城区,其他,70,否,否,13267 
400,暂无数据,南北,阿城商圈,17,金河铭苑,102104161255 ,2室1厅,54.8,阿城区,其他,98,否,否,18267 
402,板楼,南北,阿城商圈,7,城建局综合楼,102104170133 ,3室1厅,36,阿城区,其他,89,否,否,12000 
403,暂无数据,南,阿城商圈,5,高明小区,102104157363 ,2室1厅,45,阿城区,其他,65,否,否,15000 
405,暂无数据,东南北,阿城商圈,6,绿波家园,102104170224 ,2室1厅,32.8,阿城区,其他,71,否,否,10933 
409,板楼,南北,阿城商圈,8,长安小区,102104159358 ,2室1厅,45,阿城区,其他,110,否,否,15000 
410,板楼,南,阿城商圈,8,长安小区,102104144437 ,2室1厅,20,阿城区,其他,60,否,否,6667 
411,板楼,南北,阿城商圈,7,金景阳花园小城,102104172059 ,2室1厅,52.5,阿城区,其他,95,否,否,17500 
412,板楼,南北,阿城商圈,16,百姓花园,102104168810 ,2室1厅,56.5,阿城区,其他,118,否,否,18833 
414,板塔结合,南北,阿城商圈,18,金紫邑,102104169907 ,2室2厅,58.8,阿城区,其他,107,否,否,19600 
417,板楼,南北,阿城商圈,24,绿波东关一品,102104171273 ,2室1厅,61,阿城区,其他,108,否,否,20333 
418,暂无数据,南北,阿城商圈,17,新龙城C2区,102104154175 ,2室1厅,52,阿城区,其他,96,否,否,17333 
422,板楼,南北,阿城商圈,18,铂宇剑桥郡,102104144578 ,2室1厅,43,阿城区,其他,88,否,否,14333 
423,板楼,西,阿城商圈,27,金都府邸一期,102104172489 ,2室1厅,39.8,阿城区,其他,77,否,否,13267 
424,板楼,南北,阿城商圈,7,绿波东关一品,102104162702 ,2室1厅,15.8,阿城区,其他,58,否,否,5267 
425,板楼,南北,阿城商圈,6,绿波华园,102104173773 ,2室1厅,45,阿城区,其他,93,否,否,15000 
426,板楼,南,阿城商圈,4,锅炉厂住家属楼,102104166173 ,2室1厅,26.8,阿城区,其他,73,否,否,8933 
427,暂无数据,南,阿城商圈,26,恒盛新天地(阿城区),102104168654 ,1室1厅,38.2,阿城区,其他,70,否,否,12733 
428,板楼,南北,阿城商圈,32,龙汇小区,102104167980 ,2室1厅,65,阿城区,其他,92,否,否,21667 
429,板楼,东西,阿城商圈,7,和平小区(阿城区),102104176073 ,2室1厅,29,阿城区,其他,98,否,否,9667 
430,板楼,东南北,阿城商圈,7,金海新区,102104178163 ,2室1厅,46,阿城区,其他,87,否,否,15333 
431,暂无数据,南北,阿城商圈,17,新龙城C2区,102104160758 ,2室1厅,43,阿城区,其他,75,否,否,14333 
432,板楼,北南,阿城商圈,8,长安小区,102104141883 ,2室1厅,38,阿城区,其他,97,否,否,12667 
433,板楼,南,阿城商圈,7,会宁嘉园,102104166326 ,1室1厅,23,阿城区,其他,48,否,否,7667 
434,板楼,南北,阿城商圈,7,祥泰小区,102104162929 ,2室1厅,18.5,阿城区,其他,85,否,否,6167 
435,板楼,南北,阿城商圈,32,交通家园,102104157987 ,2室1厅,39.9,阿城区,其他,84,否,否,13300 
436,板楼,南北,阿城商圈,17,龙晟小区,102104148012 ,2室1厅,42.5,阿城区,其他,86,否,否,14167 
437,板楼,南北,阿城商圈,4,锅炉厂住家属楼,102104157283 ,2室1厅,36.8,阿城区,其他,76,否,否,12267 
438,板楼,南北,阿城商圈,7,和平小区(阿城区),102104141584 ,2室1厅,38,阿城区,其他,103,否,否,12667 
439,板楼,南北,阿城商圈,22,万吉华府,102104153206 ,2室1厅,47.8,阿城区,其他,90,否,否,15933 
440,板楼,南北,阿城商圈,25,万吉华府,102104136129 ,2室1厅,33.8,阿城区,其他,73,否,否,11267 
441,板楼,南北,阿城商圈,7,长安小区,102104144297 ,2室1厅,35.2,阿城区,其他,72,否,否,11733 
442,板楼,南,阿城商圈,7,金海小区,102104159333 ,2室1厅,32,阿城区,其他,72,否,否,10667 
443,暂无数据,南西北,阿城商圈,6,金都河畔,102104162870 ,2室1厅,43,阿城区,其他,80,否,否,14333 
444,板楼,南北,阿城商圈,6,金京壹号官邸,102104157506 ,2室1厅,31,阿城区,其他,71,否,否,10333 
445,板楼,南北,阿城商圈,7,金港小区,102104162917 ,2室1厅,28,阿城区,其他,79,否,否,9333 
446,板楼,南北,阿城商圈,8,金港小区,102104157475 ,2室1厅,39.8,阿城区,其他,89,否,否,13267 
447,板楼,东北,阿城商圈,7,外资家属楼,102104142241 ,1室1厅,18,阿城区,其他,61,否,否,6000 
448,板楼,南,阿城商圈,4,龙涤小区,102104144372 ,1室1厅,12.6,阿城区,其他,56,否,否,4200 
449,板塔结合,南,阿城商圈,6,物资大厦,102104154793 ,1室1厅,26.5,阿城区,其他,75,否,否,8833 
450,板楼,南,阿城商圈,7,光华家园,102104158817 ,2室1厅,22,阿城区,其他,50,否,否,7333 
451,板楼,南,阿城商圈,6,海富城,102104146757 ,2室1厅,39,阿城区,其他,86,否,否,13000 
452,暂无数据,南,阿城商圈,7,糖厂小区家属楼,102104155638 ,2室1厅,22,阿城区,其他,57,否,否,7333 
453,板楼,北,阿城商圈,17,半里花庭,102104152989 ,2室1厅,29.8,阿城区,其他,60,否,否,9933 
454,板楼,南,阿城商圈,6,上京华府,102104153078 ,1室1厅,26.8,阿城区,其他,54,否,否,8933 
455,板楼,南北,阿城商圈,11,绿波华园,102104153536 ,2室1厅,68,阿城区,其他,103,否,否,22667 
459,板楼,南北,阿城商圈,7,城建局综合楼,102104169929 ,3室1厅,38,阿城区,其他,98,否,否,12667 
460,暂无数据,南北,阿城商圈,6,金景阳花园小城,102104166683 ,4室3厅,65,阿城区,其他,95,否,否,21667 
