ID,标题,街道,商圈,户型介绍,关注\发布,标签,总价,单价
102104137148,房子南北通透地点好，交通便利，视野好配套全必看好房,民建巷    ,  菜艺商圈 ,3室2厅 | 131.11平米 | 北 南 | 简装 | 高楼层(共7层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,74.8万,5706元/平米
102102205176,恒大御景湾 三室两厅 112米必看好房,恒大御景湾    ,  动力区 ,3室2厅 | 112.11平米 | 南 北 | 精装 | 低楼层(共26层)  | 板楼,18人关注 / 一年前发布,VR看装修,130万,11596元/平米
102103947598,恒大天地人和 2室2厅 南 北 西必看好房,恒大天地人和    ,  群力新区 ,2室2厅 | 95.98平米 | 南 北 西 | 精装 | 中楼层(共17层)  | 板楼,5人关注 / 1个月以前发布,VR看装修,147.8万,15400元/平米
102104010355,安升街  5楼  南北通透  抚顺木交  可贷款必看好房,安平街    ,  安字片 ,2室1厅 | 61.74平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,8人关注 / 31天以前发布,VR房源,49.8万,8067元/平米
102104084020,船舶商圈 铁路文化住宅小区 复式 一楼二楼格局板正急必看好房,极乐小区（哈铁文化住宅小区）    ,  船舶军工 ,3室2厅 | 225.03平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,7人关注 / 18天以前发布,VR房源,140万,6222元/平米
102104059826,永安城两室 南 北通透 无大税 可贷款必看好房,永安城    ,  松北世贸大道 ,2室1厅 | 102.41平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,3人关注 / 22天以前发布,VR房源,104万,10156元/平米
102104053797,两室一厅拎包入住精装修拎包入住啊啊必看好房,河鼓街    ,  群力新区 ,2室1厅 | 63.84平米 | 南 北 | 简装 | 中楼层(共8层)  | 暂无数据,4人关注 / 23天以前发布,VR房源,43.5万,6814元/平米
102104048966,香一39。祖研省医院，华联万达广场，尚志，湘江公园必看好房,三辅街    ,  菜艺商圈 ,2室1厅 | 46.75平米 | 东 西 | 简装 | 中楼层(共9层)  | 板楼,3人关注 / 24天以前发布,VR房源,38.6万,8257元/平米
102104046571,建筑街，民益街，北京街，松花江街必看好房,建筑街    ,  团结萧红校哈站北秀宾馆 ,1室0厅 | 42.79平米 | 东南 | 精装 | 中楼层(共7层)  | 板塔结合,2人关注 / 24天以前发布,近地铁VR房源,49.8万,11639元/平米
102104092363,电梯9楼 正规一室一厅 精装修必看好房,美罗湾三期    ,  动力区 ,1室1厅 | 52.98平米 | 南 | 精装 | 中楼层(共16层)  | 板楼,1人关注 / 16天以前发布,VR房源,49.8万,9400元/平米
102104109091,道里 欧洲新城 可公积金贷款  两室明厅  精装修必看好房,欧洲新城    ,  西大桥商圈 ,2室2厅 | 119.53平米 | 南 北 | 精装 | 低楼层(共25层)  | 板楼,2人关注 / 13天以前发布,VR房源,135万,11295元/平米
102104098902,西骑兵街 省医院 两室明厅 南北通透 楼层好4楼采光好必看好房,西骑兵街    ,  省医院商圈 ,2室1厅 | 63.95平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,5人关注 / 15天以前发布,VR房源,49.8万,7788元/平米
102104025436,太古小区 南七道街 太古商圈 二室明厅 五楼 南北必看好房,太古小区    ,  南十四道街商圈 ,2室1厅 | 77.93平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,2人关注 / 28天以前发布,VR房源随时看房,55万,7058元/平米
102104045826,桦树c区  交通方便 购物方便 南北通透必看好房,桦树小区C区    ,  哈东站商圈 ,2室1厅 | 68.77平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,3人关注 / 25天以前发布,近地铁VR房源随时看房,53万,7707元/平米
102104012534,精装修带阁楼拎包即住无冷不挡采光好视野开阔必看好房,高鑫首府    ,  哈尔滨新区 ,3室1厅 | 88平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,9人关注 / 31天以前发布,VR房源随时看房,59.8万,6796元/平米
102104040134,哈西 恒大珺庭 三室大明厅 南北向 中间层 精装修必看好房,恒大珺庭    ,  哈西商圈 ,3室2厅 | 145.1平米 | 南 北 | 精装 | 中楼层(共27层)  | 板楼,2人关注 / 26天以前发布,近地铁VR房源随时看房,200万,13784元/平米
102104045131,正阳南小区 2室1厅 东 西必看好房,正阳南小区    ,  阿拉伯广场 ,2室1厅 | 74.44平米 | 东 西 | 精装 | 中楼层(共8层)  | 板楼,5人关注 / 25天以前发布,VR看装修随时看房,61.7万,8289元/平米
102104131265,南郡丽郡小区 二楼格局合理 采光好 交通便利必看好房,丽郡    ,  动力区 ,2室1厅 | 69.53平米 | 东 西 | 简装 | 低楼层(共7层)  | 板塔结合,0人关注 / 8天以前发布,VR房源随时看房,72.8万,10471元/平米
102104139055,楼层好，小户型，价格便宜，不挡光必看好房,地恒托斯卡纳二期    ,  哈尔滨新区 ,1室1厅 | 65平米 | 南 | 其他 | 高楼层(共18层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,60万,9231元/平米
102104143565,轴承街 东风39 看房随时 两室明厅 南北通透 无冷不挡必看好房,轴承街住宅小区    ,  尚志公园 ,2室1厅 | 66.44平米 | 南 北 | 其他 | 高楼层(共7层)  | 板楼,0人关注 / 6天以前发布,VR房源随时看房,67万,10085元/平米
102104150512,北岸明珠 两室通透 近地铁 无大税看房随时必看好房,北岸明珠    ,  松北世贸大道 ,2室1厅 | 76.51平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,5人关注 / 4天以前发布,VR看装修随时看房,62万,8104元/平米
102104135847,朝阳小区(阿城区) 2室1厅 南 北必看好房,朝阳小区(阿城区)    ,  阿城商圈 ,2室1厅 | 74.49平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 7天以前发布,VR房源随时看房,36.8万,4941元/平米
102103801666,地铁口  市二院  先锋路红旗大街中间楼层必看好房,卫生局家属楼    ,  先锋路商圈 ,2室1厅 | 79.31平米 | 东 西 北 | 精装 | 中楼层(共7层)  | 板楼,8人关注 / 3个月以前发布,VR看装修随时看房,76.6万,9659元/平米
102103411168,此房位置好 楼层佳 价格适中 阳明木交 生活交通便利必看好房,建国南三道街    ,  公路大桥 ,2室1厅 | 50.32平米 | 南 北 | 精装 | 高楼层(共9层)  | 板楼,11人关注 / 6个月以前发布,VR看装修随时看房,30.8万,6121元/平米
102104113825,通达街(道里区) 3室1厅 北必看好房,通达街(道里区)    ,  公路大桥 ,3室1厅 | 111平米 | 北 | 其他 | 中楼层(共8层)  | 板楼,0人关注 / 12天以前发布,VR房源随时看房,84.8万,7640元/平米
102104146756,哈东站地铁，两室一厅，格局好，钻石3楼，采光好。必看好房,南棵绿荫小区一期    ,  哈东站商圈 ,2室1厅 | 63平米 | 东 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 5天以前发布,近地铁VR房源随时看房,49.8万,7905元/平米
102104139789,精装修，楼层好，房主着急卖，价格可讲必看好房,伸马托斯卡纳    ,  哈尔滨新区 ,1室1厅 | 65.96平米 | 南 | 其他 | 中楼层(共17层)  | 板楼,0人关注 / 6天以前发布,VR房源随时看房,64万,9703元/平米
102104116291,红星威尼斯电梯洋房3室南北通透有本可贷款 看房有钥匙必看好房,红星威尼斯庄园    ,  松北世贸大道 ,3室2厅 | 125平米 | 南 北 | 毛坯 | 高楼层(共8层)  | 板楼,1人关注 / 11天以前发布,VR房源随时看房,149万,11920元/平米
102104137008,观江房，通透户型高楼层，采光好，拎包入住必看好房,松浦·观江国际A区    ,  哈尔滨新区 ,2室1厅 | 113平米 | 东 西 | 精装 | 高楼层(共28层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,111万,9824元/平米
102104137835,香林名苑 107米 两室大明厅 采光刺眼 毛坯房随意装修必看好房,香林名苑    ,  动力区 ,2室1厅 | 107平米 | 南 北 西 | 毛坯 | 高楼层(共25层)  | 板楼,0人关注 / 7天以前发布,VR房源随时看房,112万,10468元/平米
102104147891,科大小区 一室一厅 4楼 西向 采光好必看好房,科大安居小区    ,  哈西商圈 ,1室1厅 | 38.46平米 | 西 | 简装 | 中楼层(共8层)  | 板楼,0人关注 / 5天以前发布,VR房源随时看房,29.8万,7749元/平米
102104152505,清河湾小区两室明厅精装修业主诚信出售价格可谈必看好房,清河湾小区    ,  顾乡凯德广场 ,2室1厅 | 58平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 4天以前发布,VR房源随时看房,59.8万,10311元/平米
102102496727,顾乡04年溪畔嘉园精装二楼两室厅能放电视南北通透必看好房,溪畔嘉园    ,  顾乡大街 ,2室1厅 | 71.03平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,106人关注 / 一年前发布,VR看装修随时看房,65万,9152元/平米
102104136572,哈西 精装修 两室两厅 带全屋家电家具必看好房,鸿朗花园南区    ,  哈西商圈 ,2室2厅 | 55.12平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,9人关注 / 7天以前发布,VR看装修随时看房,64.7万,11739元/平米
102104150895,龙福家园，精装修两室明厅，看房方便必看好房,幸福港湾    ,  哈尔滨新区 ,2室1厅 | 89平米 | 南 北 | 精装 | 中楼层(共15层)  | 板塔结合,0人关注 / 4天以前发布,VR房源随时看房,58.8万,6607元/平米
102104146665,阳光家园三期 2室1厅 东 西必看好房,阳光家园三期    ,  哈西商圈 ,2室1厅 | 59.14平米 | 东 西 | 简装 | 高楼层(共11层)  | 板楼,0人关注 / 5天以前发布,VR房源随时看房,64.8万,10958元/平米
102104148007,安埠小区 二室一厅 格局规整 拎包即住必看好房,安埠小区南区    ,  安埠商圈 ,2室1厅 | 49平米 | 南 北 | 其他 | 低楼层(共7层)  | 板楼,1人关注 / 5天以前发布,VR房源随时看房,41.7万,8511元/平米
102103192620,西大直街铁路街+两室明厅+五楼近地铁公交+小区有院必看好房,铁路街    ,  哈特百脑汇教化工大 ,2室1厅 | 62.63平米 | 东 西 | 精装 | 中楼层(共7层)  | 板楼,11人关注 / 8个月以前发布,VR看装修随时看房,56.8万,9070元/平米
102104151464,新天地家园 2室1厅 东 西必看好房,新天地家园    ,  顾乡大街 ,2室1厅 | 101.39平米 | 东 西 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 4天以前发布,VR看装修随时看房,97万,9568元/平米
102104156713,鸿朗花园南区 2室1厅 南必看好房,鸿朗花园南区    ,  哈西商圈 ,2室1厅 | 62平米 | 南 | 其他 | 低楼层(共7层)  | 板塔结合,3人关注 / 3天以前发布,VR房源随时看房,69万,11130元/平米
102104158214,喜欢毛坯一室的可以联系诚心出售必看好房,永安城    ,  松北世贸大道 ,1室1厅 | 57.75平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 3天以前发布,VR房源随时看房,57.5万,9957元/平米
102104161336,香林名苑 电梯中间楼层  一室明厅 58米 53万 可贷款必看好房,香林名苑    ,  动力区 ,1室1厅 | 57.66平米 | 南 | 其他 | 高楼层(共24层)  | 板楼,0人关注 / 2天以前发布,VR房源随时看房,50万,8672元/平米
102104158983,洁净街 1室0厅 东南必看好房,洁净街    ,  马家沟校大成街 ,1室0厅 | 31.87平米 | 东南 | 简装 | 高楼层(共7层)  | 板楼,0人关注 / 3天以前发布,VR房源随时看房,17.8万,5586元/平米
102104137494,红岩  校区 3楼 使用面积47米95万 三室的必看好房,教育学院家属楼    ,  西大桥商圈 ,3室1厅 | 67.56平米 | 东北 | 简装 | 中楼层(共7层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,95万,14062元/平米
102104067509,百年老街，兆麟公园，电梯房两室采光好必看好房,中央经典    ,  中央大街 ,2室1厅 | 143平米 | 西 南 | 简装 | 中楼层(共19层)  | 板塔结合,1人关注 / 21天以前发布,VR房源,198万,13847元/平米
102104010544,民安小区 5楼 97年 三室格局 中等装修必看好房,民安小区(道里区)    ,  公路大桥 ,3室1厅 | 93平米 | 南 北 | 精装 | 中楼层(共8层)  | 板塔结合,6人关注 / 31天以前发布,VR看装修,66.8万,7183元/平米
102104050595,房子3室2厅 房主 诚心出售 看房方便必看好房,东方明珠公寓    ,  兆麟校 ,3室2厅 | 180.31平米 | 东南 | 简装 | 中楼层(共25层)  | 塔楼,4人关注 / 24天以前发布,VR房源,109.5万,6073元/平米
102104091701,群力新城 北区 203米四室带车位 毛坯房 随意装修必看好房,群力新城北区    ,  群力新区 ,4室2厅 | 203.75平米 | 南 北 | 其他 | 低楼层(共28层)  | 板楼,0人关注 / 16天以前发布,VR房源,360万,17669元/平米
102104128896,御金台三室双卫南北通透随时能看有证可贷款无大税必看好房,郁金台    ,  顾乡大街 ,3室2厅 | 137.85平米 | 南 北 | 精装 | 中楼层(共29层)  | 板楼,4人关注 / 9天以前发布,VR房源,185万,13421元/平米
102104132012,和兴小区 3室1厅 南 北必看好房,和兴小区    ,  西大桥商圈 ,3室1厅 | 126平米 | 南 北 | 其他 | 高楼层(共7层)  | 板塔结合,1人关注 / 8天以前发布,VR房源,90万,7143元/平米
102104139024,滨江新城好民居电梯高层两室一厅采光好已过大税必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 68平米 | 西北 | 其他 | 中楼层(共18层)  | 板楼,1人关注 / 7天以前发布,VR房源,68万,10000元/平米
102104143720,金瑞林城 3室1厅 南 北必看好房,金瑞林城    ,  动力区 ,3室1厅 | 92.48平米 | 南 北 | 精装 | 高楼层(共30层)  | 板楼,3人关注 / 6天以前发布,VR房源,95.9万,10370元/平米
102104137981,南平街 3室1厅 南必看好房,南平街    ,  承德广场 ,3室1厅 | 96.8平米 | 南 | 其他 | 低楼层(共9层)  | 板楼,0人关注 / 7天以前发布,VR看装修,77万,7955元/平米
102103756915,精装。电梯房。 楼层好。采光好。交通便利。出行方便必看好房,天马世纪花园    ,  海城市场商圈 ,3室2厅 | 136.32平米 | 南 北 | 精装 | 中楼层(共9层)  | 板楼,22人关注 / 3个月以前发布,VR看装修,98万,7189元/平米
102104155061,位置好，看房方便，下楼东湖路校，此房南北通透必看好房,群力家园k区    ,  群力新区 ,2室1厅 | 110平米 | 南 北 | 精装 | 高楼层(共26层)  | 板楼,0人关注 / 4天以前发布,VR房源,138万,12546元/平米
102104148051,房子小区环境好，房子格局好，室内采光好，交通便利必看好房,龙府家园    ,  文政新区商圈 ,3室1厅 | 129.06平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,1人关注 / 5天以前发布,VR房源,135.8万,10523元/平米
102104158195,三室明厅 南北通透 可贷款 视野开阔 楼层好必看好房,地恒托斯卡纳三期    ,  哈尔滨新区 ,3室1厅 | 117平米 | 南 北 | 其他 | 高楼层(共33层)  | 板楼,0人关注 / 3天以前发布,VR房源,70万,5983元/平米
102104158243,工厂街 2室1厅 西必看好房,工厂街    ,  兆麟校 ,2室1厅 | 67平米 | 西 | 简装 | 高楼层(共7层)  | 板塔结合,0人关注 / 3天以前发布,VR房源,55万,8209元/平米
102104139685,善上居 3室1厅 南 北 东必看好房,善上居    ,  南岗会展商圈 ,3室1厅 | 119平米 | 南 北 东 | 其他 | 高楼层(共32层)  | 板楼,1人关注 / 6天以前发布,VR房源,218万,18320元/平米
102104140322,中海文昌公馆 25楼 两室明厅 可以贷款 私产必看好房,中海文昌公馆    ,  省医院商圈 ,3室2厅 | 123平米 | 南 北 | 精装 | 高楼层(共28层)  | 板楼,0人关注 / 6天以前发布,VR房源,198万,16098元/平米
102104159234,恒大御景湾  下楼地铁口  大型公园必看好房,恒大御景湾    ,  动力区 ,3室2厅 | 111.83平米 | 南 北 | 其他 | 低楼层(共26层)  | 板楼,0人关注 / 3天以前发布,VR房源,128.6万,11500元/平米
102103243038,金色江湾  封闭小区 满两年 精装 小区环境优美必看好房,金色江湾(松北区)    ,  松北世贸大道 ,3室2厅 | 145.76平米 | 南 北 | 其他 | 中楼层(共17层)  | 板楼,9人关注 / 7个月以前发布,VR看装修,180万,12350元/平米
102104112096,两室明厅，精装拎包住，中间楼层，交通方便必看好房,格兰云天    ,  动力区 ,2室1厅 | 60.18平米 | 东 南 | 精装 | 中楼层(共18层)  | 板楼,3人关注 / 12天以前发布,VR看装修随时看房,61.8万,10270元/平米
102104099538,哈西枫蓝国际小区，封闭小区，交通方便双地铁，医大二必看好房,枫蓝国际    ,  哈西商圈 ,2室1厅 | 106.06平米 | 东南 | 毛坯 | 32层  | 板楼,2人关注 / 15天以前发布,VR房源随时看房,132万,12446元/平米
102104113093,三辅街3楼南北两室明厅精装香一必看好房,三辅街    ,  菜艺商圈 ,2室1厅 | 94.85平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 12天以前发布,VR房源随时看房,81万,8540元/平米
